pair,method,group_a,group_b,logZ_a,logZ_b,logBF_a_minus_b,abs_logBF,minuslogpost_min_a,minuslogpost_min_b,map_logpost_gap_a_minus_b,null_label,iteration
native_combined_random_split_perm167,diagonal_covariance_laplace,native_combined_random_split_perm167_A,native_combined_random_split_perm167_B,-753.950639810315,-754.5383690737069,0.5877292633919069,0.5877292633919069,729.84925,729.91096,0.06171000000006188,native_combined_random_split,167
native_combined_random_split_perm167,iqr_diagonal_laplace,native_combined_random_split_perm167_A,native_combined_random_split_perm167_B,-755.3329240590385,-755.426360290439,0.0934362314004602,0.0934362314004602,729.84925,729.91096,0.06171000000006188,native_combined_random_split,167
native_combined_random_split_perm168,full_covariance_laplace,native_combined_random_split_perm168_A,native_combined_random_split_perm168_B,-754.2464448776332,-754.1408217373245,-0.10562314030869402,0.10562314030869402,729.84925,729.9268,0.0775499999999738,native_combined_random_split,168
native_combined_random_split_perm168,diagonal_covariance_laplace,native_combined_random_split_perm168_A,native_combined_random_split_perm168_B,-754.2444402004976,-754.1403773241306,-0.10406287636703837,0.10406287636703837,729.84925,729.9268,0.0775499999999738,native_combined_random_split,168
native_combined_random_split_perm168,iqr_diagonal_laplace,native_combined_random_split_perm168_A,native_combined_random_split_perm168_B,-755.354934966878,-755.4201483645771,0.06521339769915357,0.06521339769915357,729.84925,729.9268,0.0775499999999738,native_combined_random_split,168
native_combined_random_split_perm169,full_covariance_laplace,native_combined_random_split_perm169_A,native_combined_random_split_perm169_B,-754.0991170068404,-754.2731506319757,0.1740336251352801,0.1740336251352801,729.84925,729.91096,0.06171000000006188,native_combined_random_split,169
native_combined_random_split_perm169,diagonal_covariance_laplace,native_combined_random_split_perm169_A,native_combined_random_split_perm169_B,-754.0982656978127,-754.2717149521094,0.17344925429665636,0.17344925429665636,729.84925,729.91096,0.06171000000006188,native_combined_random_split,169
native_combined_random_split_perm169,iqr_diagonal_laplace,native_combined_random_split_perm169_A,native_combined_random_split_perm169_B,-755.3454087801216,-755.4289467482967,0.08353796817505099,0.08353796817505099,729.84925,729.91096,0.06171000000006188,native_combined_random_split,169
native_combined_random_split_perm170,full_covariance_laplace,native_combined_random_split_perm170_A,native_combined_random_split_perm170_B,-754.6525982760107,-753.989253447554,-0.6633448284567294,0.6633448284567294,729.84925,729.9268,0.0775499999999738,native_combined_random_split,170
native_combined_random_split_perm170,diagonal_covariance_laplace,native_combined_random_split_perm170_A,native_combined_random_split_perm170_B,-754.6518021350105,-753.9873668077757,-0.6644353272347416,0.6644353272347416,729.84925,729.9268,0.0775499999999738,native_combined_random_split,170
native_combined_random_split_perm170,iqr_diagonal_laplace,native_combined_random_split_perm170_A,native_combined_random_split_perm170_B,-755.3389605887102,-755.4631608300072,0.12420024129698959,0.12420024129698959,729.84925,729.9268,0.0775499999999738,native_combined_random_split,170
native_combined_random_split_perm171,full_covariance_laplace,native_combined_random_split_perm171_A,native_combined_random_split_perm171_B,-754.4372674835787,-754.123394560822,-0.3138729227566728,0.3138729227566728,729.84925,729.9945,0.14525000000003274,native_combined_random_split,171
native_combined_random_split_perm171,diagonal_covariance_laplace,native_combined_random_split_perm171_A,native_combined_random_split_perm171_B,-754.4362701105938,-754.122358753155,-0.3139113574387693,0.3139113574387693,729.84925,729.9945,0.14525000000003274,native_combined_random_split,171
native_combined_random_split_perm171,iqr_diagonal_laplace,native_combined_random_split_perm171_A,native_combined_random_split_perm171_B,-755.3200417939292,-755.53484146526,0.21479967133075206,0.21479967133075206,729.84925,729.9945,0.14525000000003274,native_combined_random_split,171
native_combined_random_split_perm172,full_covariance_laplace,native_combined_random_split_perm172_A,native_combined_random_split_perm172_B,-753.9729325096351,-754.6790702594558,0.7061377498206411,0.7061377498206411,729.9268,729.84925,-0.0775499999999738,native_combined_random_split,172
native_combined_random_split_perm172,diagonal_covariance_laplace,native_combined_random_split_perm172_A,native_combined_random_split_perm172_B,-753.9711214872112,-754.6787052737592,0.7075837865479571,0.7075837865479571,729.9268,729.84925,-0.0775499999999738,native_combined_random_split,172
native_combined_random_split_perm172,iqr_diagonal_laplace,native_combined_random_split_perm172_A,native_combined_random_split_perm172_B,-755.4504976690781,-755.3417925603817,-0.10870510869642658,0.10870510869642658,729.9268,729.84925,-0.0775499999999738,native_combined_random_split,172
native_combined_random_split_perm173,full_covariance_laplace,native_combined_random_split_perm173_A,native_combined_random_split_perm173_B,-754.1013746918176,-754.2736366561378,0.1722619643202279,0.1722619643202279,729.84925,729.91096,0.06171000000006188,native_combined_random_split,173
native_combined_random_split_perm173,diagonal_covariance_laplace,native_combined_random_split_perm173_A,native_combined_random_split_perm173_B,-754.1003759462736,-754.2723825021628,0.17200655588919744,0.17200655588919744,729.84925,729.91096,0.06171000000006188,native_combined_random_split,173
native_combined_random_split_perm173,iqr_diagonal_laplace,native_combined_random_split_perm173_A,native_combined_random_split_perm173_B,-755.3801200368305,-755.378314787435,-0.0018052493954883175,0.0018052493954883175,729.84925,729.91096,0.06171000000006188,native_combined_random_split,173
native_combined_random_split_perm174,full_covariance_laplace,native_combined_random_split_perm174_A,native_combined_random_split_perm174_B,-754.2332651704459,-754.2130011711023,-0.020263999343569594,0.020263999343569594,729.84925,729.98197,0.132720000000063,native_combined_random_split,174
native_combined_random_split_perm174,diagonal_covariance_laplace,native_combined_random_split_perm174_A,native_combined_random_split_perm174_B,-754.2323779260859,-754.2119753460097,-0.020402580076165577,0.020402580076165577,729.84925,729.98197,0.132720000000063,native_combined_random_split,174
native_combined_random_split_perm174,iqr_diagonal_laplace,native_combined_random_split_perm174_A,native_combined_random_split_perm174_B,-755.3948694326955,-755.4679081046884,0.07303867199289016,0.07303867199289016,729.84925,729.98197,0.132720000000063,native_combined_random_split,174
native_combined_random_split_perm175,full_covariance_laplace,native_combined_random_split_perm175_A,native_combined_random_split_perm175_B,-754.3700025298226,-754.0443254092693,-0.32567712055333686,0.32567712055333686,729.91096,729.84925,-0.06171000000006188,native_combined_random_split,175
native_combined_random_split_perm175,diagonal_covariance_laplace,native_combined_random_split_perm175_A,native_combined_random_split_perm175_B,-754.36934715884,-754.0424629837571,-0.3268841750829097,0.3268841750829097,729.91096,729.84925,-0.06171000000006188,native_combined_random_split,175
native_combined_random_split_perm175,iqr_diagonal_laplace,native_combined_random_split_perm175_A,native_combined_random_split_perm175_B,-755.415228557931,-755.4436018585562,0.028373300625275988,0.028373300625275988,729.91096,729.84925,-0.06171000000006188,native_combined_random_split,175
native_combined_random_split_perm176,full_covariance_laplace,native_combined_random_split_perm176_A,native_combined_random_split_perm176_B,-754.0222894803554,-754.5134611052887,0.4911716249332585,0.4911716249332585,729.91096,729.84925,-0.06171000000006188,native_combined_random_split,176
native_combined_random_split_perm176,diagonal_covariance_laplace,native_combined_random_split_perm176_A,native_combined_random_split_perm176_B,-754.0201892465258,-754.5131874370062,0.4929981904804208,0.4929981904804208,729.91096,729.84925,-0.06171000000006188,native_combined_random_split,176
native_combined_random_split_perm176,iqr_diagonal_laplace,native_combined_random_split_perm176_A,native_combined_random_split_perm176_B,-755.4120965984824,-755.3598110309946,-0.052285567487842854,0.052285567487842854,729.91096,729.84925,-0.06171000000006188,native_combined_random_split,176
native_combined_random_split_perm177,full_covariance_laplace,native_combined_random_split_perm177_A,native_combined_random_split_perm177_B,-754.4891358018676,-754.0325575959589,-0.4565782059087269,0.4565782059087269,729.84925,729.9268,0.0775499999999738,native_combined_random_split,177
native_combined_random_split_perm177,diagonal_covariance_laplace,native_combined_random_split_perm177_A,native_combined_random_split_perm177_B,-754.4886281962112,-754.0304630478056,-0.45816514840555556,0.45816514840555556,729.84925,729.9268,0.0775499999999738,native_combined_random_split,177
native_combined_random_split_perm177,iqr_diagonal_laplace,native_combined_random_split_perm177_A,native_combined_random_split_perm177_B,-755.3259487781107,-755.4836951529496,0.15774637483889364,0.15774637483889364,729.84925,729.9268,0.0775499999999738,native_combined_random_split,177
native_combined_random_split_perm178,full_covariance_laplace,native_combined_random_split_perm178_A,native_combined_random_split_perm178_B,-754.378209829731,-754.0252282843437,-0.35298154538725157,0.35298154538725157,729.91096,729.84925,-0.06171000000006188,native_combined_random_split,178
native_combined_random_split_perm178,diagonal_covariance_laplace,native_combined_random_split_perm178_A,native_combined_random_split_perm178_B,-754.3774549516642,-754.0239650397779,-0.3534899118862995,0.3534899118862995,729.91096,729.84925,-0.06171000000006188,native_combined_random_split,178
native_combined_random_split_perm178,iqr_diagonal_laplace,native_combined_random_split_perm178_A,native_combined_random_split_perm178_B,-755.4107935128651,-755.3491894078113,-0.06160410505378877,0.06160410505378877,729.91096,729.84925,-0.06171000000006188,native_combined_random_split,178
native_combined_random_split_perm179,full_covariance_laplace,native_combined_random_split_perm179_A,native_combined_random_split_perm179_B,-753.9968262780852,-754.4166381120252,0.41981183394000254,0.41981183394000254,729.84925,729.91096,0.06171000000006188,native_combined_random_split,179
native_combined_random_split_perm179,diagonal_covariance_laplace,native_combined_random_split_perm179_A,native_combined_random_split_perm179_B,-753.9948384140367,-754.4159251219526,0.42108670791583336,0.42108670791583336,729.84925,729.91096,0.06171000000006188,native_combined_random_split,179
native_combined_random_split_perm179,iqr_diagonal_laplace,native_combined_random_split_perm179_A,native_combined_random_split_perm179_B,-755.3064495307409,-755.4671678725922,0.1607183418512932,0.1607183418512932,729.84925,729.91096,0.06171000000006188,native_combined_random_split,179
native_combined_random_split_perm180,full_covariance_laplace,native_combined_random_split_perm180_A,native_combined_random_split_perm180_B,-754.1651070882326,-754.2778008146945,0.11269372646188458,0.11269372646188458,729.84925,729.98197,0.132720000000063,native_combined_random_split,180
native_combined_random_split_perm180,diagonal_covariance_laplace,native_combined_random_split_perm180_A,native_combined_random_split_perm180_B,-754.1610868636229,-754.2776244723691,0.11653760874617092,0.11653760874617092,729.84925,729.98197,0.132720000000063,native_combined_random_split,180
native_combined_random_split_perm180,iqr_diagonal_laplace,native_combined_random_split_perm180_A,native_combined_random_split_perm180_B,-755.367892477532,-755.5180126512817,0.1501201737496558,0.1501201737496558,729.84925,729.98197,0.132720000000063,native_combined_random_split,180
native_combined_random_split_perm181,full_covariance_laplace,native_combined_random_split_perm181_A,native_combined_random_split_perm181_B,-753.9645986049665,-754.7224045663614,0.757805961394979,0.757805961394979,729.91096,729.84925,-0.06171000000006188,native_combined_random_split,181
native_combined_random_split_perm181,diagonal_covariance_laplace,native_combined_random_split_perm181_A,native_combined_random_split_perm181_B,-753.9608013059336,-754.720381315737,0.7595800098033578,0.7595800098033578,729.91096,729.84925,-0.06171000000006188,native_combined_random_split,181
native_combined_random_split_perm181,iqr_diagonal_laplace,native_combined_random_split_perm181_A,native_combined_random_split_perm181_B,-755.422266710524,-755.3513217512048,-0.07094495931926303,0.07094495931926303,729.91096,729.84925,-0.06171000000006188,native_combined_random_split,181
native_combined_random_split_perm182,full_covariance_laplace,native_combined_random_split_perm182_A,native_combined_random_split_perm182_B,-754.0164124670284,-754.4293321600688,0.41291969304040776,0.41291969304040776,729.84925,729.91096,0.06171000000006188,native_combined_random_split,182
native_combined_random_split_perm182,diagonal_covariance_laplace,native_combined_random_split_perm182_A,native_combined_random_split_perm182_B,-754.0131510716938,-754.4288462049087,0.4156951332149674,0.4156951332149674,729.84925,729.91096,0.06171000000006188,native_combined_random_split,182
native_combined_random_split_perm182,iqr_diagonal_laplace,native_combined_random_split_perm182_A,native_combined_random_split_perm182_B,-755.3453553802424,-755.4361779899114,0.09082260966897593,0.09082260966897593,729.84925,729.91096,0.06171000000006188,native_combined_random_split,182
native_combined_random_split_perm183,full_covariance_laplace,native_combined_random_split_perm183_A,native_combined_random_split_perm183_B,-754.2879153019309,-754.1019714656043,-0.18594383632660083,0.18594383632660083,729.9268,729.84925,-0.0775499999999738,native_combined_random_split,183
native_combined_random_split_perm183,diagonal_covariance_laplace,native_combined_random_split_perm183_A,native_combined_random_split_perm183_B,-754.2872248223548,-754.1004754472758,-0.18674937507898903,0.18674937507898903,729.9268,729.84925,-0.0775499999999738,native_combined_random_split,183
native_combined_random_split_perm183,iqr_diagonal_laplace,native_combined_random_split_perm183_A,native_combined_random_split_perm183_B,-755.3829245601935,-755.3852505495972,0.0023259894037437334,0.0023259894037437334,729.9268,729.84925,-0.0775499999999738,native_combined_random_split,183
native_combined_random_split_perm184,full_covariance_laplace,native_combined_random_split_perm184_A,native_combined_random_split_perm184_B,-754.0265346774121,-754.390223886994,0.36368920958193485,0.36368920958193485,729.84925,729.91096,0.06171000000006188,native_combined_random_split,184
native_combined_random_split_perm184,diagonal_covariance_laplace,native_combined_random_split_perm184_A,native_combined_random_split_perm184_B,-754.0249959584,-754.3882932373916,0.36329727899158115,0.36329727899158115,729.84925,729.91096,0.06171000000006188,native_combined_random_split,184
native_combined_random_split_perm184,iqr_diagonal_laplace,native_combined_random_split_perm184_A,native_combined_random_split_perm184_B,-755.3671324028556,-755.397259956737,0.030127553881357017,0.030127553881357017,729.84925,729.91096,0.06171000000006188,native_combined_random_split,184
native_combined_random_split_perm185,full_covariance_laplace,native_combined_random_split_perm185_A,native_combined_random_split_perm185_B,-753.8779383235695,-754.7114141944878,0.8334758709182779,0.8334758709182779,729.84925,729.91096,0.06171000000006188,native_combined_random_split,185
native_combined_random_split_perm185,diagonal_covariance_laplace,native_combined_random_split_perm185_A,native_combined_random_split_perm185_B,-753.8761246003991,-754.7105130823022,0.8343884819031473,0.8343884819031473,729.84925,729.91096,0.06171000000006188,native_combined_random_split,185
native_combined_random_split_perm185,iqr_diagonal_laplace,native_combined_random_split_perm185_A,native_combined_random_split_perm185_B,-755.325390715678,-755.4481199178049,0.12272920212683402,0.12272920212683402,729.84925,729.91096,0.06171000000006188,native_combined_random_split,185
native_combined_random_split_perm186,full_covariance_laplace,native_combined_random_split_perm186_A,native_combined_random_split_perm186_B,-754.516375493354,-753.9825782723937,-0.5337972209603095,0.5337972209603095,729.91096,729.84925,-0.06171000000006188,native_combined_random_split,186
native_combined_random_split_perm186,diagonal_covariance_laplace,native_combined_random_split_perm186_A,native_combined_random_split_perm186_B,-754.5155912466003,-753.9812588120761,-0.5343324345241172,0.5343324345241172,729.91096,729.84925,-0.06171000000006188,native_combined_random_split,186
native_combined_random_split_perm186,iqr_diagonal_laplace,native_combined_random_split_perm186_A,native_combined_random_split_perm186_B,-755.4334991834464,-755.3568326840519,-0.07666649939449144,0.07666649939449144,729.91096,729.84925,-0.06171000000006188,native_combined_random_split,186
native_combined_random_split_perm187,full_covariance_laplace,native_combined_random_split_perm187_A,native_combined_random_split_perm187_B,-754.0830582224688,-754.3131922741584,0.2301340516895607,0.2301340516895607,729.91096,729.84925,-0.06171000000006188,native_combined_random_split,187
native_combined_random_split_perm187,diagonal_covariance_laplace,native_combined_random_split_perm187_A,native_combined_random_split_perm187_B,-754.0818715923612,-754.3120941103462,0.23022251798499838,0.23022251798499838,729.91096,729.84925,-0.06171000000006188,native_combined_random_split,187
native_combined_random_split_perm187,iqr_diagonal_laplace,native_combined_random_split_perm187_A,native_combined_random_split_perm187_B,-755.404775263391,-755.3784559196171,-0.026319343773934634,0.026319343773934634,729.91096,729.84925,-0.06171000000006188,native_combined_random_split,187
native_combined_random_split_perm188,full_covariance_laplace,native_combined_random_split_perm188_A,native_combined_random_split_perm188_B,-754.0517447159605,-754.3392536736626,0.2875089577021299,0.2875089577021299,729.84925,729.91096,0.06171000000006188,native_combined_random_split,188
native_combined_random_split_perm188,diagonal_covariance_laplace,native_combined_random_split_perm188_A,native_combined_random_split_perm188_B,-754.0504770144912,-754.3381734000363,0.2876963855451322,0.2876963855451322,729.84925,729.91096,0.06171000000006188,native_combined_random_split,188
native_combined_random_split_perm188,iqr_diagonal_laplace,native_combined_random_split_perm188_A,native_combined_random_split_perm188_B,-755.3729848913197,-755.4106675281513,0.037682636831618765,0.037682636831618765,729.84925,729.91096,0.06171000000006188,native_combined_random_split,188
native_combined_random_split_perm189,full_covariance_laplace,native_combined_random_split_perm189_A,native_combined_random_split_perm189_B,-754.0512133488495,-754.3926021434936,0.34138879464410365,0.34138879464410365,729.9268,729.84925,-0.0775499999999738,native_combined_random_split,189
native_combined_random_split_perm189,diagonal_covariance_laplace,native_combined_random_split_perm189_A,native_combined_random_split_perm189_B,-754.0493541778907,-754.3919898357811,0.3426356578904688,0.3426356578904688,729.9268,729.84925,-0.0775499999999738,native_combined_random_split,189
native_combined_random_split_perm189,iqr_diagonal_laplace,native_combined_random_split_perm189_A,native_combined_random_split_perm189_B,-755.424665364347,-755.3841951887769,-0.040470175570135325,0.040470175570135325,729.9268,729.84925,-0.0775499999999738,native_combined_random_split,189
native_combined_random_split_perm190,full_covariance_laplace,native_combined_random_split_perm190_A,native_combined_random_split_perm190_B,-754.5144163882464,-753.9798577656308,-0.5345586226156911,0.5345586226156911,729.91096,729.84925,-0.06171000000006188,native_combined_random_split,190
native_combined_random_split_perm190,diagonal_covariance_laplace,native_combined_random_split_perm190_A,native_combined_random_split_perm190_B,-754.5127679542567,-753.9783075562331,-0.5344603980236116,0.5344603980236116,729.91096,729.84925,-0.06171000000006188,native_combined_random_split,190
native_combined_random_split_perm190,iqr_diagonal_laplace,native_combined_random_split_perm190_A,native_combined_random_split_perm190_B,-755.3920753601508,-755.3786526201577,-0.013422739993075083,0.013422739993075083,729.91096,729.84925,-0.06171000000006188,native_combined_random_split,190
native_combined_random_split_perm191,full_covariance_laplace,native_combined_random_split_perm191_A,native_combined_random_split_perm191_B,-754.0618556943913,-754.4093342636403,0.3474785692490059,0.3474785692490059,729.9268,729.84925,-0.0775499999999738,native_combined_random_split,191
native_combined_random_split_perm191,diagonal_covariance_laplace,native_combined_random_split_perm191_A,native_combined_random_split_perm191_B,-754.0597168630717,-754.4089039802939,0.3491871172221863,0.3491871172221863,729.9268,729.84925,-0.0775499999999738,native_combined_random_split,191
native_combined_random_split_perm191,iqr_diagonal_laplace,native_combined_random_split_perm191_A,native_combined_random_split_perm191_B,-755.4510008671003,-755.3452817092194,-0.10571915788091246,0.10571915788091246,729.9268,729.84925,-0.0775499999999738,native_combined_random_split,191
native_combined_random_split_perm192,full_covariance_laplace,native_combined_random_split_perm192_A,native_combined_random_split_perm192_B,-754.2482167572545,-754.1725466992465,-0.07567005800797233,0.07567005800797233,729.96766,729.84925,-0.11841000000003987,native_combined_random_split,192
native_combined_random_split_perm192,diagonal_covariance_laplace,native_combined_random_split_perm192_A,native_combined_random_split_perm192_B,-754.2475539064305,-754.1705966970642,-0.07695720936635553,0.07695720936635553,729.96766,729.84925,-0.11841000000003987,native_combined_random_split,192
native_combined_random_split_perm192,iqr_diagonal_laplace,native_combined_random_split_perm192_A,native_combined_random_split_perm192_B,-755.4388246898136,-755.3797644476036,-0.05906024220996642,0.05906024220996642,729.96766,729.84925,-0.11841000000003987,native_combined_random_split,192
native_combined_random_split_perm193,full_covariance_laplace,native_combined_random_split_perm193_A,native_combined_random_split_perm193_B,-753.9704652316276,-754.4624349193044,0.49196968767682847,0.49196968767682847,729.84925,729.91096,0.06171000000006188,native_combined_random_split,193
native_combined_random_split_perm193,diagonal_covariance_laplace,native_combined_random_split_perm193_A,native_combined_random_split_perm193_B,-753.9688348230287,-754.4618969855196,0.49306216249090085,0.49306216249090085,729.84925,729.91096,0.06171000000006188,native_combined_random_split,193
native_combined_random_split_perm193,iqr_diagonal_laplace,native_combined_random_split_perm193_A,native_combined_random_split_perm193_B,-755.3196975235816,-755.4547966521759,0.1350991285943337,0.1350991285943337,729.84925,729.91096,0.06171000000006188,native_combined_random_split,193
native_combined_random_split_perm194,full_covariance_laplace,native_combined_random_split_perm194_A,native_combined_random_split_perm194_B,-753.9500768857616,-754.5531106965492,0.603033810787565,0.603033810787565,729.84925,729.91096,0.06171000000006188,native_combined_random_split,194
native_combined_random_split_perm194,diagonal_covariance_laplace,native_combined_random_split_perm194_A,native_combined_random_split_perm194_B,-753.949138942523,-754.5518714770757,0.6027325345527288,0.6027325345527288,729.84925,729.91096,0.06171000000006188,native_combined_random_split,194
native_combined_random_split_perm194,iqr_diagonal_laplace,native_combined_random_split_perm194_A,native_combined_random_split_perm194_B,-755.3803469370896,-755.4166930734896,0.03634613639997042,0.03634613639997042,729.84925,729.91096,0.06171000000006188,native_combined_random_split,194
native_combined_random_split_perm195,full_covariance_laplace,native_combined_random_split_perm195_A,native_combined_random_split_perm195_B,-754.2746146134605,-754.1015453689373,-0.17306924452316252,0.17306924452316252,729.91096,729.84925,-0.06171000000006188,native_combined_random_split,195
native_combined_random_split_perm195,diagonal_covariance_laplace,native_combined_random_split_perm195_A,native_combined_random_split_perm195_B,-754.2742568627015,-754.0992866482569,-0.1749702144445564,0.1749702144445564,729.91096,729.84925,-0.06171000000006188,native_combined_random_split,195
native_combined_random_split_perm195,iqr_diagonal_laplace,native_combined_random_split_perm195_A,native_combined_random_split_perm195_B,-755.4116628000934,-755.3527329334265,-0.05892986666685829,0.05892986666685829,729.91096,729.84925,-0.06171000000006188,native_combined_random_split,195
native_combined_random_split_perm196,full_covariance_laplace,native_combined_random_split_perm196_A,native_combined_random_split_perm196_B,-753.8845129986406,-754.8076485912939,0.9231355926532387,0.9231355926532387,729.84925,729.91096,0.06171000000006188,native_combined_random_split,196
native_combined_random_split_perm196,diagonal_covariance_laplace,native_combined_random_split_perm196_A,native_combined_random_split_perm196_B,-753.8826842025956,-754.8073936810664,0.9247094784708452,0.9247094784708452,729.84925,729.91096,0.06171000000006188,native_combined_random_split,196
native_combined_random_split_perm196,iqr_diagonal_laplace,native_combined_random_split_perm196_A,native_combined_random_split_perm196_B,-755.329497569365,-755.4556019037778,0.12610433441284385,0.12610433441284385,729.84925,729.91096,0.06171000000006188,native_combined_random_split,196
native_combined_random_split_perm197,full_covariance_laplace,native_combined_random_split_perm197_A,native_combined_random_split_perm197_B,-754.3188676108498,-754.0600489222218,-0.2588186886280255,0.2588186886280255,729.91096,729.84925,-0.06171000000006188,native_combined_random_split,197
native_combined_random_split_perm197,diagonal_covariance_laplace,native_combined_random_split_perm197_A,native_combined_random_split_perm197_B,-754.3177536960097,-754.0588320593948,-0.2589216366149003,0.2589216366149003,729.91096,729.84925,-0.06171000000006188,native_combined_random_split,197
native_combined_random_split_perm197,iqr_diagonal_laplace,native_combined_random_split_perm197_A,native_combined_random_split_perm197_B,-755.4253321502657,-755.3659298419666,-0.05940230829912707,0.05940230829912707,729.91096,729.84925,-0.06171000000006188,native_combined_random_split,197
native_combined_random_split_perm198,full_covariance_laplace,native_combined_random_split_perm198_A,native_combined_random_split_perm198_B,-754.3041082708625,-754.1634926466048,-0.1406156242576344,0.1406156242576344,729.84925,729.98223,0.132979999999975,native_combined_random_split,198
native_combined_random_split_perm198,diagonal_covariance_laplace,native_combined_random_split_perm198_A,native_combined_random_split_perm198_B,-754.3020014504557,-754.1628474672285,-0.13915398322717465,0.13915398322717465,729.84925,729.98223,0.132979999999975,native_combined_random_split,198
native_combined_random_split_perm198,iqr_diagonal_laplace,native_combined_random_split_perm198_A,native_combined_random_split_perm198_B,-755.3973836723953,-755.4454084209268,0.04802474853147487,0.04802474853147487,729.84925,729.98223,0.132979999999975,native_combined_random_split,198
native_combined_random_split_perm199,full_covariance_laplace,native_combined_random_split_perm199_A,native_combined_random_split_perm199_B,-754.1291459555393,-754.2504056464713,0.12125969093199274,0.12125969093199274,729.91096,729.84925,-0.06171000000006188,native_combined_random_split,199
native_combined_random_split_perm199,diagonal_covariance_laplace,native_combined_random_split_perm199_A,native_combined_random_split_perm199_B,-754.1270256020847,-754.2497578089218,0.12273220683709951,0.12273220683709951,729.91096,729.84925,-0.06171000000006188,native_combined_random_split,199
native_combined_random_split_perm199,iqr_diagonal_laplace,native_combined_random_split_perm199_A,native_combined_random_split_perm199_B,-755.4323903688864,-755.3520115402199,-0.08037882866653945,0.08037882866653945,729.91096,729.84925,-0.06171000000006188,native_combined_random_split,199
deu_combined_random_split_perm000,full_covariance_laplace,deu_combined_random_split_perm000_A,deu_combined_random_split_perm000_B,-606.9618065105257,-606.8953064837392,-0.06650002678645706,0.06650002678645706,572.89347,572.83932,-0.05414999999993597,deu_combined_random_split,0
deu_combined_random_split_perm000,diagonal_covariance_laplace,deu_combined_random_split_perm000_A,deu_combined_random_split_perm000_B,-606.9015139622339,-606.830476434984,-0.07103752724992773,0.07103752724992773,572.89347,572.83932,-0.05414999999993597,deu_combined_random_split,0
deu_combined_random_split_perm000,iqr_diagonal_laplace,deu_combined_random_split_perm000_A,deu_combined_random_split_perm000_B,-606.3554588698134,-606.3533405946881,-0.002118275125326363,0.002118275125326363,572.89347,572.83932,-0.05414999999993597,deu_combined_random_split,0
deu_combined_random_split_perm001,full_covariance_laplace,deu_combined_random_split_perm001_A,deu_combined_random_split_perm001_B,-606.9310388689319,-606.9238433362285,-0.007195532703349272,0.007195532703349272,572.88934,572.83932,-0.05001999999990403,deu_combined_random_split,1
deu_combined_random_split_perm001,diagonal_covariance_laplace,deu_combined_random_split_perm001_A,deu_combined_random_split_perm001_B,-606.8734269782686,-606.8550053602188,-0.018421618049842436,0.018421618049842436,572.88934,572.83932,-0.05001999999990403,deu_combined_random_split,1
deu_combined_random_split_perm001,iqr_diagonal_laplace,deu_combined_random_split_perm001_A,deu_combined_random_split_perm001_B,-606.3372645563283,-606.3782245420072,0.040959985678910016,0.040959985678910016,572.88934,572.83932,-0.05001999999990403,deu_combined_random_split,1
deu_combined_random_split_perm002,full_covariance_laplace,deu_combined_random_split_perm002_A,deu_combined_random_split_perm002_B,-606.9106928937132,-606.9422891762587,0.03159628254547897,0.03159628254547897,572.83932,572.88934,0.05001999999990403,deu_combined_random_split,2
deu_combined_random_split_perm002,diagonal_covariance_laplace,deu_combined_random_split_perm002_A,deu_combined_random_split_perm002_B,-606.8540221158323,-606.8756679408023,0.021645824969937166,0.021645824969937166,572.83932,572.88934,0.05001999999990403,deu_combined_random_split,2
deu_combined_random_split_perm002,iqr_diagonal_laplace,deu_combined_random_split_perm002_A,deu_combined_random_split_perm002_B,-606.3543373517242,-606.3600188259271,0.005681474202901882,0.005681474202901882,572.83932,572.88934,0.05001999999990403,deu_combined_random_split,2
deu_combined_random_split_perm003,full_covariance_laplace,deu_combined_random_split_perm003_A,deu_combined_random_split_perm003_B,-606.9009242571645,-606.9560378208356,0.05511356367105691,0.05511356367105691,572.83932,572.89311,0.05378999999993539,deu_combined_random_split,3
deu_combined_random_split_perm003,diagonal_covariance_laplace,deu_combined_random_split_perm003_A,deu_combined_random_split_perm003_B,-606.8357547995276,-606.8972864278986,0.0615316283709717,0.0615316283709717,572.83932,572.89311,0.05378999999993539,deu_combined_random_split,3
deu_combined_random_split_perm003,iqr_diagonal_laplace,deu_combined_random_split_perm003_A,deu_combined_random_split_perm003_B,-606.3017857109228,-606.427877793826,0.1260920829032557,0.1260920829032557,572.83932,572.89311,0.05378999999993539,deu_combined_random_split,3
deu_combined_random_split_perm004,full_covariance_laplace,deu_combined_random_split_perm004_A,deu_combined_random_split_perm004_B,-606.8787422896022,-606.9901028655323,0.11136057593012083,0.11136057593012083,572.83932,572.90778,0.06845999999995911,deu_combined_random_split,4
deu_combined_random_split_perm004,diagonal_covariance_laplace,deu_combined_random_split_perm004_A,deu_combined_random_split_perm004_B,-606.8109074204474,-606.9333649214262,0.12245750097883956,0.12245750097883956,572.83932,572.90778,0.06845999999995911,deu_combined_random_split,4
deu_combined_random_split_perm004,iqr_diagonal_laplace,deu_combined_random_split_perm004_A,deu_combined_random_split_perm004_B,-606.301323032663,-606.4349823848124,0.13365935214937963,0.13365935214937963,572.83932,572.90778,0.06845999999995911,deu_combined_random_split,4
